 user_id,movie_id, rate
1988896,2580,3
1173280,2580,4
1870560,2580,4
447008,2580,5
1254656,2580,4
2432256,2580,3
686176,2580,5
735168,2580,4
768384,2580,4
1353056,2580,3
2003904,2580,4
2442336,2580,3
317504,2590,5
1755552,2590,5
760960,2590,5
1007328,2590,4
123616,2590,5
1950336,2590,4
2219552,2590,4
818752,2630,4
1274432,2640,4
35616,2640,3
2597664,2640,5
2200768,2640,4
931232,2640,3
900512,2640,4
1279360,2650,1
2006624,2660,4
1361440,2660,5
2130720,2660,3
870496,2660,4
2134272,2660,4
2230176,2660,4
484224,2660,4
928256,2660,3
278336,2660,4
1091232,2660,5
1473472,2660,5
1293600,2660,3
2174880,2660,2
815904,2660,3
2056256,2660,4
2053984,2660,3
2319520,2660,4
2032832,2660,5
944736,2660,5
2386208,2660,4
2249888,2660,5
871200,2660,3
315168,2660,3
888192,2660,5
1374112,2660,2
6368,2660,5
650048,2660,3
559488,2660,3
2141312,2660,3
2398368,2660,3
900992,2660,3
1640224,2660,3
1691072,2660,3
370336,2660,3
345440,2660,3
682688,2660,3
1778784,2660,5
969536,2660,4
942848,2660,2
2106656,2660,3
1948576,2660,4
582688,2660,5
1397664,2660,5
2636576,2660,4
850880,2660,3
1550848,2660,5
1194976,2660,5
729120,2660,4
2081120,2660,4
822304,2660,4
1065248,2660,4
1034208,2660,5
1179744,2660,4
959872,2660,5
2585952,2660,4
1449760,2660,5
612576,2660,3
1893120,2660,4
1934976,2660,5
2292480,2660,4
1069632,2660,3
645888,2660,2
1353056,2660,3
1675328,2660,3
1837248,2660,4
2250944,2660,4
357056,2670,4
59808,2680,3
228896,2680,1
568992,2680,5
1149024,2680,3
2594528,2680,2
992512,2680,3
46784,2680,1
1463040,2680,3
2466304,2680,5
103968,2680,1
686176,2680,2
1233312,2680,3
1252832,2680,4
365984,2690,4
1967488,2690,4
340800,2690,4
731232,2690,5
678784,2690,5
278336,2690,4
599328,2690,4
565600,2690,3
1537504,2690,5
705472,2690,4
1256608,2690,5
79072,2690,2
1568928,2690,5
269344,2690,4
581952,2690,4
1515936,2690,5
1666304,2690,4
156128,2690,5
724256,2690,4
834752,2690,3
1404704,2690,4
1618112,2690,5
2013504,2690,4
2131008,2690,4
1079680,2690,5
134784,2690,5
1600960,2690,5
1646880,2730,4
677888,2730,3
1120064,2770,3
1630080,2780,4
429376,2780,5
1150912,2780,5
1053600,2780,2
2371680,2780,2
1612640,2780,4
2073920,2780,5
2153952,2780,1
1270144,2780,2
2260832,2780,2
2566208,2780,5
1773760,2780,4
860736,2780,3
2100096,2780,4
1845472,2780,4
877376,2780,3
1402240,2780,4
795296,2780,5
1674624,2780,4
2199712,2790,2
977760,2800,4
1168256,2800,3
2575392,2800,1
629120,2800,3
1375808,2800,4
70368,2800,5
2416576,2800,3
1151776,2800,3
2276416,2800,4
1861472,2800,3
662624,2800,5
611904,2800,4
1739296,2800,3
1939584,2800,5
2372128,2800,4
2042560,2800,4
489632,2800,3
812928,2800,4
1688256,2800,5
528480,2800,5
122720,2800,3
2085280,2800,4
1095680,2800,2
1737920,2800,4
1985920,2800,3
1389888,2800,4
782528,2800,2
2151360,2800,3
2254112,2800,3
742720,2800,3
334656,2800,3
1779424,2800,4
2537536,2800,1
844352,2800,3
165440,2800,5
713056,2800,4
2508320,2800,3
1100192,2800,5
442368,2800,4
90912,2800,4
1617184,2800,3
582688,2800,2
1674496,2800,4
2409280,2800,3
1373824,2800,3
218016,2800,4
2129024,2800,3
351104,2800,4
1059936,2800,4
2206880,2800,2
599584,2800,4
455136,2800,2
1460800,2800,3
2264096,2800,4
1424768,2800,3
924096,2800,3
1809440,2800,2
2239360,2800,5
237024,2800,4
1887456,2800,2
204160,2800,3
2162144,2800,3
600160,2800,3
1744160,2870,3
1566816,2870,3
386976,2880,2
2325440,2880,3
516192,2890,4
206240,2890,4
933248,2890,5
1930496,2890,5
2136480,2890,4
1025856,2890,5
1155712,2890,5
363680,2890,3
1221792,2890,4
650528,2890,4
1873504,2890,3
929600,2890,4
236288,2890,4
1707584,2890,4
596544,2890,5
1204448,2890,4
2348512,2890,5
2624128,2890,4
1291392,2890,4
1567584,2890,5
628032,2890,5
806944,2890,4
1135904,2890,5
2976,2890,5
1332256,2890,4
1890112,2890,3
2301856,2890,4
340512,2890,5
1142880,2900,4
2512128,2900,2
2641824,2900,4
2460896,2920,3
1747456,2920,5
559488,2920,4
2182816,2920,4
2154144,2920,3
667744,2920,2
931232,2920,2
759360,2920,3
1988192,2920,3
254432,2940,4
796192,2940,3
170496,2940,3
878080,2940,2
1536768,2940,4
1349824,2940,3
548448,2940,2
492064,2940,4
2548832,2940,2
854240,2940,3
922944,2940,1
2603360,2940,4
1309088,2950,1
1087392,2950,5
759360,2950,5
2202464,2960,2
1566528,2960,1
106816,2960,2
1435648,2960,3
1820960,2960,3
1848256,2960,2
2402688,2960,4
1013856,2960,3
2558240,2960,3
764896,2960,3
1166400,2960,2
1767072,2960,2
1562656,2960,2
512672,2960,4
1859136,2960,2
2489408,2960,2
1845472,2960,2
1016096,2960,4
972608,2960,3
1693376,2960,3
2083712,2960,2
468608,2960,3
714176,2960,1
2023200,2960,4
1089408,2960,3
340512,2960,2
34592,2960,2
2398656,2960,3
1820160,2960,5
617376,2960,3
721152,2960,2
1985312,2990,5
1407104,3000,3
2026560,3010,5
1488032,3010,5
1739296,3030,5
2042560,3030,4
1147712,3030,4
1629440,3030,3
2353376,3030,4
1672832,3030,3
2602208,3030,3
583360,3090,4
1185600,3090,3
734080,3090,2
393664,3090,3
780768,3100,5
818848,3120,5
625344,3120,4
1835168,3120,4
305344,3130,1
1456096,3150,3
1134528,3150,3
1134816,3150,5
730144,3150,5
1327840,3150,4
1264320,3150,4
958464,3150,5
818752,3160,4
2056672,3160,5
1809696,3160,3
1534144,3170,4
1445952,3170,3
276544,3170,5
433120,3190,3
1679136,3190,4
1235008,3210,4
1286400,3210,3
305344,3210,1
2077664,3210,2
1500960,3220,2
887136,3220,4
2644448,3220,3
1993472,3220,1
735776,3220,1
654912,3220,3
2351072,3220,3
537600,3220,2
1643488,3230,5
979424,3240,4
2412160,3290,5
2452192,3290,4
238016,3290,5
1099104,3290,5
1748128,3290,5
1188000,3290,4
1212576,3290,3
2092032,3290,4
818816,3290,5
1992192,3290,4
463840,3290,2
1000192,3290,5
717408,3290,5
724224,3290,4
2432384,3290,5
262368,3290,5
129888,3290,4
1539712,3290,2
2507392,3290,4
1490432,3290,5
1852256,3290,5
1704448,3290,5
1236224,3290,4
2313792,3290,4
121184,3290,4
1039872,3290,5
1717184,3290,3
1242336,3290,5
2434848,3290,5
1527104,3290,5
2364512,3290,3
345440,3290,4
1901376,3290,5
1859136,3290,4
1275360,3290,5
1885280,3290,5
730816,3290,4
1399712,3290,5
1674912,3290,4
2608832,3290,5
312960,3290,5
1300768,3290,5
265024,3290,5
973120,3290,5
231712,3290,2
2025952,3290,5
954656,3290,2
2289760,3290,5
211008,3290,4
1347040,3290,3
1025440,3290,5
5568,3290,4
2106048,3290,5
1874176,3290,3
1570080,3290,4
1867712,3290,5
2368480,3290,5
1146560,3290,5
1033728,3290,5
1450688,3290,4
522080,3290,2
2275968,3290,5
2304480,3290,5
2570432,3290,4
1396608,3290,4
1112576,3290,4
2603360,3290,5
2087136,3290,4
678240,3290,4
90688,3290,5
1002688,3290,5
508480,3290,5
1098048,3290,5
537632,3290,5
1527008,3290,5
353312,3290,3
1584128,3290,4
2000256,3290,4
170432,3290,4
2566592,3290,4
609280,3290,4
1572512,3290,4
340224,3290,5
888800,3290,5
2064672,3310,4
568832,3310,3
1446368,3310,3
2483744,3310,4
2022496,3310,1
2645984,3310,3
2384928,3310,2
2239360,3310,4
2294368,3320,4
1398240,3320,3
61472,3320,4
960032,3320,4
260992,3320,3
818816,3320,5
362144,3320,4
1065056,3320,4
605152,3320,3
2349120,3320,1
380544,3320,4
1294368,3320,3
1305248,3320,3
2484320,3320,5
524672,3320,4
2097952,3320,3
57728,3320,3
647104,3320,4
601312,3320,3
222656,3320,3
2362208,3320,3
1124800,3320,3
672576,3320,5
1909216,3320,4
395104,3320,5
2348640,3320,4
69856,3320,4
2466528,3320,3
2443552,3320,4
1404288,3320,3
2238144,3320,3
1515936,3320,2
6048,3320,2
1948352,3320,3
45216,3320,3
2037536,3320,4
10976,3320,3
1232800,3320,4
725728,3320,3
1771232,3320,4
348000,3320,3
2388736,3320,3
283648,3320,4
864192,3320,4
620992,3320,2
366688,3320,4
1969472,3320,3
1328352,3320,4
1927136,3320,4
2625568,3320,3
2284160,3320,3
2500032,3320,4
1194976,3320,4
2359904,3320,4
1218400,3320,4
893440,3320,3
134816,3320,4
915968,3320,4
1926272,3320,4
839232,3320,4
803008,3320,3
2258880,3320,3
323360,3320,3
541120,3320,4
1177152,3320,2
1359200,3320,5
2152576,3320,3
1933664,3320,4
691040,3320,4
2161760,3320,4
1279360,3320,4
866048,3320,5
13856,3320,4
1647680,3320,3
1988192,3320,4
2135744,3320,3
2145632,3320,5
2529152,3320,4
197920,3350,4
326912,3350,1
1150912,3350,4
737728,3350,3
620832,3350,3
1861472,3350,3
2207520,3350,3
1608960,3350,2
818752,3350,2
704768,3350,5
171232,3350,3
2553056,3350,2
2124416,3350,3
405856,3350,3
1218400,3350,3
2252288,3350,3
1553024,3350,4
1986816,3350,3
800256,3350,3
2410720,3350,2
2032928,3350,2
1921952,3350,3
1483328,3350,1
751616,3350,4
931008,3350,3
107840,3420,1
516192,3420,4
529760,3420,2
2521856,3420,3
340224,3420,4
305344,3430,1
2181504,3470,5
524672,3480,4
2502336,3480,3
1843360,3480,3
767904,3480,4
273056,3500,3
1078528,3500,5
305344,3500,2
1718784,3500,3
1177152,3500,3
1897824,3500,5
818752,3510,3
2618624,3510,4
611616,3510,3
545664,3510,3
1224000,3510,2
2206880,3510,3
2036576,3510,3
286560,3510,3
2398368,3530,3
2644448,3550,3
992576,3570,3
1229664,3570,1
2457184,3570,3
861088,3590,3
264160,3590,4
1976768,3590,4
2495584,3590,3
818752,3590,1
1629440,3590,4
915168,3590,3
416768,3590,2
1038880,3600,3
1857952,3610,3
1372512,3610,4
1150912,3610,4
1930496,3610,4
2587616,3610,4
760096,3610,5
2379200,3610,3
1800320,3610,3
2084608,3610,4
1585984,3610,4
1635744,3610,5
166944,3610,5
1319264,3610,5
929824,3610,4
1613664,3610,4
2250528,3610,3
1783968,3610,5
1448064,3610,5
802912,3610,4
2529920,3610,4
2104640,3610,5
490464,3610,5
2184736,3610,3
1529152,3610,3
1312448,3610,3
2351296,3610,5
2472640,3610,4
49984,3610,4
649184,3610,4
2122080,3610,5
2051520,3610,4
1115776,3610,4
1561216,3610,5
1093600,3610,4
564672,3610,4
1757056,3610,4
205536,3610,4
500512,3610,4
463552,3610,2
778016,3610,3
880320,3610,5
2120192,3610,2
1654464,3610,4
638016,3610,5
64928,3610,4
368960,3610,5
1069632,3610,3
22784,3610,3
1866912,3640,5
1368832,3640,3
1075872,3640,2
2181088,3640,4
2161472,3650,5
1089184,3650,5
1702976,3650,4
512352,3650,3
737728,3650,4
756992,3650,4
1340096,3650,5
1155200,3650,3
1844320,3650,5
1091264,3650,4
148448,3650,3
687648,3650,3
1258560,3650,2
913920,3650,4
2422528,3650,4
100864,3650,4
1457728,3650,3
254656,3650,4
2374784,3650,4
1778848,3650,4
2336416,3650,4
903296,3650,5
122400,3650,4
194688,3650,4
1986816,3650,5
992672,3650,4
1038880,3650,4
191776,3650,3
286912,3650,4
2388704,3650,3
1600960,3650,2
2189184,3650,4
1617280,3650,3
721152,3650,4
1075200,3670,2
1409728,3670,1
2159200,3670,4
1608960,3670,3
1822496,3670,3
767648,3670,4
2270112,3670,3
1727232,3670,3
1042784,3670,3
1143264,3670,3
1123424,3670,2
753280,3670,3
1490688,3670,3
1987360,3670,4
938240,3670,3
1460800,3670,3
2393632,3680,5
1427360,3680,3
1275168,3680,3
1200256,3680,3
335776,3680,3
198496,3680,4
1584352,3680,5
1115808,3680,5
716448,3680,3
709536,3680,4
159136,3680,4
500576,3680,4
513120,3680,2
132928,3680,4
1033728,3680,3
1002688,3680,3
1916384,3680,4
1089664,3680,4
1079680,3680,2
2260832,3690,4
1683296,3700,5
1661344,3710,5
1782432,3710,4
844512,3730,3
1134528,3730,4
1176800,3730,4
1878144,3730,5
1298304,3730,4
985344,3730,4
928256,3730,4
1521280,3730,5
182016,3730,5
1135744,3730,5
1047552,3730,5
2345120,3730,4
742976,3730,3
928576,3730,4
2428896,3730,4
500736,3730,4
2230528,3730,4
1729344,3730,3
1674912,3730,3
2362880,3730,3
97536,3730,5
392096,3730,4
826048,3730,3
1693376,3730,5
417280,3730,5
1616736,3730,5
1026368,3730,4
97472,3730,5
1449760,3730,4
519392,3730,5
1185696,3730,4
1547392,3730,4
1715008,3730,4
1906240,3730,4
924192,3730,4
2015040,3730,5
570688,3730,4
2538880,3740,3
478176,3740,3
924960,3740,2
975712,3740,3
1629248,3740,2
2273632,3740,2
2638144,3740,4
2325440,3740,3
50400,3740,5
1704416,3740,5
2100928,3750,2
573920,3820,3
696672,3820,5
1160192,3830,5
2412160,3840,2
1825376,3840,4
731232,3840,4
1738784,3840,1
2053984,3840,1
883136,3840,3
1242336,3840,2
1979488,3840,2
2206368,3840,2
2555808,3840,1
1378848,3840,2
115392,3840,4
1900448,3840,4
2409280,3840,3
884736,3840,4
2448288,3840,4
1307936,3840,3
1026368,3840,2
1305472,3840,2
713536,3840,4
295936,3840,4
2023200,3840,3
816128,3840,3
452192,3860,2
1690176,3860,2
57088,3860,5
112320,3860,5
2119072,3860,3
2350432,3860,2
2092288,3860,4
287712,3860,3
1216096,3860,3
916128,3860,3
941600,3860,2
755584,3860,3
2040416,3860,3
1868736,3860,4
1785248,3860,4
931328,3860,4
866368,3860,4
1921696,3860,3
2285888,3860,4
151200,3860,3
1302880,3860,4
1424448,3860,3
2474624,3860,2
712384,3860,4
9824,3860,4
568224,3860,5
1410528,3860,4
1253024,3860,3
252832,3860,4
1256032,3860,4
1256608,3860,2
956576,3860,4
2604992,3860,5
1463008,3860,4
267040,3860,2
1674112,3860,1
1318240,3860,4
199008,3860,3
734784,3860,4
2199712,3860,4
1517632,3860,4
52032,3860,4
642880,3860,3
1540320,3860,4
782528,3860,3
1370816,3860,2
1956480,3860,2
870976,3860,3
1830336,3860,4
1258560,3860,3
105024,3860,3
3328,3860,5
481312,3860,4
359104,3860,2
2597664,3860,4
2158880,3860,3
219072,3860,3
1281312,3860,4
1532576,3860,4
738784,3860,5
1932832,3860,3
1558912,3860,2
272448,3860,2
2490560,3860,3
2464192,3860,3
1000992,3860,5
2223968,3860,4
2360000,3860,3
2527168,3860,2
46784,3860,3
502592,3860,4
2140416,3860,3
74496,3860,4
1938048,3860,2
1582304,3860,4
262112,3860,4
484352,3860,2
1511136,3860,4
299616,3860,2
1843360,3860,2
2435040,3860,3
1144608,3860,4
226048,3860,3
1672832,3860,4
1214432,3860,4
2275808,3860,3
215808,3860,5
2516128,3860,1
1328352,3860,3
1532096,3860,4
2029952,3860,5
2073760,3860,4
1459424,3860,4
1830624,3860,3
2636576,3860,4
472736,3860,4
1757248,3860,4
26592,3860,3
2485184,3860,4
269856,3860,3
1370144,3860,4
801408,3860,4
2578240,3860,3
404384,3860,3
2183264,3860,4
1373312,3860,4
2124800,3860,2
1697728,3860,3
734624,3860,3
1470272,3860,4
1216672,3860,5
2055488,3860,4
202336,3860,3
1631072,3860,3
542848,3860,4
152128,3860,3
569376,3860,3
2299744,3860,4
1454400,3860,4
1424768,3860,4
223264,3860,5
2168800,3860,3
2353824,3860,4
638016,3860,5
2388704,3860,2
855168,3860,3
1087424,3860,3
2256960,3860,3
695264,3860,1
120256,3860,4
1168064,3860,3
329440,3860,4
2501856,3860,2
2435584,3860,5
1019552,3860,4
1675328,3860,3
1488864,3860,3
548064,3860,3
2001024,3860,4
2315008,3860,5
1952352,3860,1
1160224,3870,3
1958144,3870,2
2184768,3870,3
1648640,3870,2
850880,3870,4
2212800,3870,4
483392,3870,4
438240,3870,5
1583424,3870,3
2398656,3870,3
2318560,3880,5
1512224,3880,4
850464,3890,3
1971008,3890,4
2565696,3890,3
2065472,3890,3
2247392,3890,2
687648,3890,3
1925568,3890,1
1807904,3890,4
1235008,3890,3
209024,3890,2
2033184,3890,4
1400320,3890,3
1808064,3890,2
2198560,3890,3
1237344,3890,4
1641120,3890,3
757728,3890,1
2615328,3890,3
902400,3890,3
486272,3900,4
780160,3900,4
33696,3900,3
1197056,3900,3
2437152,3900,3
2220576,3900,3
490240,3900,3
195008,3900,1
840832,3900,2
725728,3900,4
625056,3900,5
2285984,3900,5
1693376,3900,4
475520,3900,1
900672,3900,4
2218784,3900,5
1026368,3900,4
734944,3900,4
441248,3900,3
2374464,3900,5
2495584,3920,5
1579616,3920,2
182016,3920,3
1692512,3920,4
2581344,3920,3
2556992,3920,4
1410016,3920,3
2594016,3920,4
1334208,3920,2
208480,3920,2
2521856,3920,1
1481728,3920,5
1038880,3920,1
1177152,3920,4
904640,3920,4
2322752,3920,2
1252832,3920,4
1412384,3960,2
2101248,3960,3
1565824,3960,5
1571232,3960,5
1777952,3960,3
1256608,3960,5
1263008,3960,3
900992,3960,3
2560448,3960,4
631232,3960,2
23392,3960,5
747872,3960,3
2244992,3970,5
2260832,3970,3
1424768,3970,5
271840,3990,4
2171936,3990,3
1527008,3990,5
230112,4010,1
561984,4010,4
2332416,4010,3
1931648,4040,5
2362880,4040,3
1784928,4040,5
1660384,4040,5
116160,4050,3
2054272,4050,3
2539104,4060,3
1550336,4060,3
1055424,4060,2
305344,4060,3
295520,4060,3
1063968,4060,4
1382816,4060,3
1247744,4080,3
2512224,4080,3
1748128,4080,4
1767456,4080,5
2091744,4080,2
1655840,4080,2
818816,4080,3
1099072,4080,3
441856,4080,3
2136480,4080,4
2462144,4080,5
1424448,4080,4
2169856,4080,3
2379360,4080,4
363680,4080,4
315168,4080,5
922368,4080,5
2044864,4080,4
1152704,4080,1
122752,4080,4
1737088,4080,3
124352,4080,4
392544,4080,3
1288864,4080,3
115392,4080,3
1950336,4080,4
1531520,4080,3
729728,4080,4
1768448,4080,3
192,4080,4
1352256,4080,4
995424,4080,4
345312,4080,3
827200,4080,4
2094720,4080,3
947104,4080,3
1551040,4080,1
2239360,4080,4
920896,4080,4
2553792,4080,3
816128,4080,3
1583424,4080,4
2057056,4080,4
1307872,4100,4
662624,4100,4
1024768,4100,4
1763328,4100,5
2550208,4100,3
367904,4100,4
396960,4100,5
539264,4100,4
348032,4100,5
719968,4100,5
835776,4100,3
519744,4110,3
2304992,4120,3
1258560,4150,3
2353376,4150,4
1463040,4150,5
395744,4210,2
2439296,4210,3
1564576,4210,3
2023168,4210,3
478176,4210,3
988864,4210,2
805440,4210,3
1619168,4210,3
2072928,4210,2
981632,4210,3
904768,4210,4
1137728,4210,2
654144,4210,3
2644448,4210,3
2378112,4210,3
1813856,4210,3
1672832,4210,3
2039168,4210,3
1693120,4220,3
305344,4250,2
1242432,4260,2
1916224,4260,1
755584,4260,4
855808,4260,4
87328,4260,2
822400,4260,4
1927904,4260,4
2250528,4260,3
1773760,4260,3
2230528,4260,3
1040992,4260,2
1875008,4260,3
247744,4260,2
2395648,4260,3
2648448,4260,3
995424,4260,1
1176800,4270,2
271840,4270,2
1521280,4290,3
409024,4290,4
106592,4290,3
1792064,4310,4
818752,4320,3
1922272,4320,2
984992,4330,4
2220672,4330,4
184544,4330,5
2309792,4330,5
1131392,4330,4
776160,4330,5
1884000,4330,3
1985760,4330,4
1494208,4330,5
1924992,4330,3
485152,4330,3
524672,4330,4
2100960,4330,2
2032832,4330,3
1594560,4330,4
759648,4330,3
1822912,4330,3
335776,4330,3
622176,4330,4
2394912,4330,5
751808,4330,3
799776,4330,4
1763328,4330,3
2550208,4330,4
624448,4330,5
636608,4330,3
1934336,4330,4
1474016,4330,5
1656352,4330,4
2253792,4330,3
5696,4330,4
2024800,4330,3
1876896,4330,4
611616,4330,3
1286400,4330,3
1558912,4330,2
1194048,4330,4
758752,4330,3
247744,4330,3
419616,4330,3
1672832,4330,4
864192,4330,4
1327840,4330,3
349888,4330,4
2266816,4330,1
26592,4330,2
1843168,4330,3
1431808,4330,4
1795232,4330,4
1675040,4330,4
205536,4330,5
2021728,4330,2
527808,4330,3
816320,4330,1
496576,4330,5
165856,4330,3
2524736,4330,5
1064352,4330,4
1019552,4330,3
204160,4330,3
1610656,4330,3
1485184,4330,3
285728,4360,4
2260832,4360,3
1001376,4360,3
1497344,4360,3
2308928,4360,5
1138496,4360,4
2199712,4370,3
1577696,4370,5
2409280,4370,4
626464,4370,4
1372672,4380,3
1473472,4380,5
868960,4380,4
924960,4380,5
2474624,4380,4
936928,4380,2
1055424,4380,4
2588704,4380,1
2046464,4380,2
1488032,4380,3
823520,4380,3
691808,4380,3
1710624,4380,3
854848,4390,2
2040896,4390,3
1279360,4390,2
859072,4420,4
722976,4420,3
1934912,4420,3
1698112,4420,4
194528,4420,2
2355968,4420,3
1371488,4420,3
765056,4420,3
612576,4420,3
18176,4420,3
2503040,4420,4
214848,4440,4
862592,4450,4
1917376,4450,4
1224064,4450,5
2557152,4460,3
2381472,4490,5
1822496,4490,1
2119168,4490,3
2274272,4490,3
2230464,4520,3
1820960,4520,3
584032,4520,4
771136,4520,4
1798240,4520,5
1921696,4520,3
1272320,4520,5
1769920,4520,4
1685536,4520,4
537888,4520,1
2096352,4520,3
1660800,4520,5
2519744,4520,5
1982976,4520,4
282240,4520,5
1531520,4520,4
2526208,4520,5
349888,4520,5
1688096,4520,4
995136,4520,5
2976,4520,3
1574688,4520,4
2108672,4520,2
2301856,4520,3
1577696,4550,4
2180256,4570,4
1134816,4570,3
1673472,4570,2
33696,4570,3
647104,4570,3
541408,4570,3
2015904,4570,2
847232,4570,4
2324320,4570,2
457952,4570,3
2260832,4570,3
2566208,4570,1
2493728,4570,3
1876896,4570,4
2040896,4570,3
1498208,4570,4
1938784,4570,4
2516288,4570,5
811104,4570,4
2182816,4570,3
2565568,4570,2
1660384,4570,3
1179744,4570,2
2588416,4570,3
1872736,4570,4
1553760,4570,5
2494816,4570,4
736000,4570,2
1583424,4570,4
2295232,4590,4
890144,4590,4
1825376,4590,2
1896064,4590,3
1216096,4590,3
893568,4590,4
58816,4590,3
1372512,4590,3
1868736,4590,3
294528,4590,4
1409728,4590,3
2637248,4590,4
1834208,4590,5
2084672,4590,4
141152,4590,5
2511584,4590,4
647104,4590,1
2061024,4590,4
2515744,4590,4
220512,4590,4
584096,4590,4
2558240,4590,5
859360,4590,4
1531008,4590,3
650048,4590,3
912544,4590,4
2038368,4590,3
1254272,4590,4
2081824,4590,4
1550752,4590,4
1677216,4590,3
116160,4590,3
1971616,4590,2
860736,4590,4
1199392,4590,3
444224,4590,4
1127008,4590,5
505184,4590,5
243072,4590,5
623904,4590,5
2184768,4590,4
2325344,4590,4
1371488,4590,3
327136,4590,3
278368,4590,3
1665792,4590,5
1457728,4590,3
939264,4590,5
1629696,4590,3
1464000,4590,2
1735584,4590,2
1111360,4590,3
611360,4590,5
893408,4590,4
1173120,4590,5
2162752,4590,3
2195680,4590,5
2216256,4590,5
446656,4590,2
827200,4590,4
1827872,4590,3
630112,4590,3
1178176,4590,4
2525344,4590,4
540704,4590,3
1862272,4590,4
1584128,4590,5
2080256,4590,3
170432,4590,3
1207104,4600,3
305344,4610,1
883136,4630,3
1233312,4630,3
27264,4640,4
2052192,4640,4
1594016,4640,3
2522848,4640,4
249568,4640,3
138688,4640,4
2294368,4640,5
271200,4640,4
1427360,4640,4
1977696,4640,4
2295200,4640,4
1099072,4640,4
18432,4640,4
490720,4640,5
1960704,4640,4
1353216,4640,5
204096,4640,4
1504672,4640,5
924960,4640,5
1230976,4640,4
285728,4640,3
2207520,4640,4
2169856,4640,4
311232,4640,2
1295424,4640,5
2571392,4640,4
2021088,4640,4
2324320,4640,4
1445536,4640,4
870912,4640,5
1337120,4640,4
1361024,4640,3
199008,4640,4
323168,4640,5
1904032,4640,5
68384,4640,4
408832,4640,2
1242336,4640,4
750656,4640,4
1323616,4640,5
2260832,4640,1
742720,4640,4
2534208,4640,5
1233376,4640,5
1169952,4640,4
265152,4640,5
1329760,4640,4
1324000,4640,3
13952,4640,2
165440,4640,5
1123424,4640,3
2268832,4640,4
622720,4640,4
325344,4640,4
1176992,4640,4
414976,4640,4
2395648,4640,4
2449440,4640,5
1566368,4640,3
563264,4640,4
367328,4640,3
1051968,4640,4
1049056,4640,4
325376,4640,4
1208512,4640,3
2323360,4640,3
128448,4640,4
2333888,4640,5
2326560,4640,4
1875936,4640,5
2234592,4640,4
1395584,4640,5
555136,4640,5
856992,4640,4
1478048,4640,4
2517888,4640,5
1938112,4640,4
1381888,4640,5
191776,4640,4
1584384,4640,5
2155456,4640,3
612416,4640,4
721536,4640,4
1136288,4640,4
90624,4640,4
176896,4640,5
686176,4640,5
1150304,4640,5
353792,4640,4
452224,4640,5
1329728,4640,5
547008,4640,4
1775200,4640,5
1746016,4640,3
77664,4640,4
1952352,4640,5
163296,4650,4
450336,4660,3
1216096,4660,2
780160,4660,4
311200,4660,2
663424,4660,4
1395008,4660,5
2848,4660,5
1490400,4660,3
600288,4660,2
2338304,4660,4
1779424,4660,1
2597664,4660,4
1654496,4660,2
1062368,4660,2
891200,4660,4
278368,4660,2
1328352,4660,4
2548096,4660,3
2270144,4660,3
134816,4660,3
2249568,4660,5
996288,4670,4
1118368,4670,2
112320,4670,3
2640096,4670,3
826336,4670,3
731232,4670,4
806432,4670,5
1083968,4670,3
516192,4670,4
365024,4670,3
931328,4670,4
1258080,4670,3
1779104,4670,3
646784,4670,4
2386208,4670,3
1333536,4670,2
1437440,4670,2
2101632,4670,3
1353824,4670,3
704768,4670,3
692608,4670,3
93184,4670,3
1769920,4670,2
1936128,4670,4
721760,4670,4
22560,4670,3
2647648,4670,4
1517920,4670,3
2270208,4670,2
38048,4670,2
2046464,4670,3
1665792,4670,3
1925824,4670,3
376576,4670,3
325376,4670,2
2483744,4670,2
1618112,4670,5
2648448,4670,2
866496,4670,4
1373312,4670,2
1763744,4670,1
446656,4670,3
1026368,4670,1
1674624,4670,4
351328,4670,3
1600960,4670,2
2346240,4670,3
90624,4670,3
1710624,4670,3
1198688,4670,4
882368,4670,3
2066496,4670,2
609280,4670,3
1508256,4670,4
2179904,4680,4
107776,4700,3
1684416,4700,4
1893856,4720,3
422496,4720,3
1171744,4720,3
2372224,4720,5
305344,4730,1
780768,4730,4
2264352,4740,3
884032,4740,3
755584,4740,2
1023392,4740,3
2144096,4740,5
1417696,4740,1
1988704,4740,3
107776,4740,3
992512,4740,3
2610976,4740,1
211008,4740,3
1488032,4740,2
2481504,4740,2
2976,4740,3
1424768,4740,3
390112,4740,3
511936,4740,2
1623104,4740,3
2637248,4750,3
897024,4760,2
1242432,4790,3
1120192,4790,2
1740800,4790,4
1370816,4790,1
89248,4790,4
295520,4790,3
1942272,4790,4
337824,4790,4
537600,4790,5
888032,4800,2
1724928,4820,3
1929280,4820,4
238432,4820,1
837888,4820,4
2155456,4840,3
805440,4850,4
2156736,4870,2
1693792,4870,4
1977696,4870,4
1331712,4870,2
1352800,4870,4
220512,4870,4
2512128,4870,3
847456,4870,4
1970336,4870,3
1617888,4870,3
26592,4870,3
606144,4870,1
2388704,4870,3
1893120,4870,5
2301856,4870,3
1746016,4870,3
1416480,4890,4
714368,4890,4
1483328,4890,1
2566592,4890,4
317504,4930,4
2525536,4930,4
1800224,4950,3
1618560,4960,3
1575680,4970,4
1574592,4970,3
1511136,4970,4
529376,4970,3
145664,4980,2
780768,4990,5
150784,5000,3
1169024,5010,4
2357216,5010,5
