movie_id, movie_time, user_id, rate, rate_time
3860, 2003 ,2040416 ,3 , 2004-12-27
3860, 2003 ,1868736 ,4 , 2005-02-08
3860, 2003 ,1785248 ,4 , 2003-12-16
3860, 2003 ,931328 ,4 , 2005-02-08
3860, 2003 ,866368 ,4 , 2005-09-04
3860, 2003 ,1921696 ,3 , 2005-10-28
3860, 2003 ,2285888 ,4 , 2005-06-05
3860, 2003 ,151200 ,3 , 2003-12-23
3860, 2003 ,1302880 ,4 , 2005-11-08
3860, 2003 ,1424448 ,3 , 2004-02-28
3860, 2003 ,2474624 ,2 , 2004-05-06
3860, 2003 ,712384 ,4 , 2005-06-19
3860, 2003 ,9824 ,4 , 2005-11-26
3860, 2003 ,568224 ,5 , 2005-05-06
3860, 2003 ,1410528 ,4 , 2005-01-07
3860, 2003 ,1253024 ,3 , 2005-11-03
3860, 2003 ,252832 ,4 , 2004-11-29
3860, 2003 ,1256032 ,4 , 2003-12-01
3860, 2003 ,1256608 ,2 , 2005-08-16
3860, 2003 ,956576 ,4 , 2004-01-19
3860, 2003 ,2604992 ,5 , 2004-08-17
3860, 2003 ,1463008 ,4 , 2004-10-02
3860, 2003 ,267040 ,2 , 2004-04-21
3860, 2003 ,1674112 ,1 , 2005-07-08
3860, 2003 ,1318240 ,4 , 2004-02-16
3860, 2003 ,199008 ,3 , 2004-09-30
3860, 2003 ,734784 ,4 , 2004-02-03
3860, 2003 ,2199712 ,4 , 2004-01-16
3860, 2003 ,1517632 ,4 , 2003-12-31
3860, 2003 ,52032 ,4 , 2005-02-04
3860, 2003 ,642880 ,3 , 2004-03-10
3860, 2003 ,1540320 ,4 , 2004-11-11
3860, 2003 ,782528 ,3 , 2004-08-24
3860, 2003 ,1370816 ,2 , 2005-01-03
3860, 2003 ,1956480 ,2 , 2004-04-10
3860, 2003 ,870976 ,3 , 2004-06-04
3860, 2003 ,1830336 ,4 , 2004-08-12
3860, 2003 ,1258560 ,3 , 2004-12-07
3860, 2003 ,105024 ,3 , 2004-02-11
3860, 2003 ,3328 ,5 , 2005-02-10
3860, 2003 ,481312 ,4 , 2004-03-16
3860, 2003 ,359104 ,2 , 2004-01-20
3860, 2003 ,2597664 ,4 , 2005-05-25
3860, 2003 ,2158880 ,3 , 2004-12-30
3860, 2003 ,219072 ,3 , 2004-02-19
3860, 2003 ,1281312 ,4 , 2004-01-27
3860, 2003 ,1532576 ,4 , 2005-02-23
3860, 2003 ,738784 ,5 , 2004-05-02
3860, 2003 ,1932832 ,3 , 2004-11-27
3860, 2003 ,1558912 ,2 , 2005-05-08
3860, 2003 ,272448 ,2 , 2005-07-31
3860, 2003 ,2490560 ,3 , 2005-08-25
3860, 2003 ,2464192 ,3 , 2005-01-07
3860, 2003 ,1000992 ,5 , 2005-08-11
3860, 2003 ,2223968 ,4 , 2004-10-01
3860, 2003 ,2360000 ,3 , 2005-02-08
3860, 2003 ,2527168 ,2 , 2005-12-15
3860, 2003 ,46784 ,3 , 2004-01-20
3860, 2003 ,502592 ,4 , 2004-02-04
3860, 2003 ,2140416 ,3 , 2004-12-02
3860, 2003 ,74496 ,4 , 2005-08-11
3860, 2003 ,1938048 ,2 , 2004-03-01
3860, 2003 ,1582304 ,4 , 2004-05-13
3860, 2003 ,262112 ,4 , 2005-06-14
3860, 2003 ,484352 ,2 , 2005-01-30
3860, 2003 ,1511136 ,4 , 2004-01-06
3860, 2003 ,299616 ,2 , 2004-03-09
3860, 2003 ,1843360 ,2 , 2005-07-11
3860, 2003 ,2435040 ,3 , 2005-10-17
3860, 2003 ,1144608 ,4 , 2005-11-04
3860, 2003 ,226048 ,3 , 2004-05-12
3860, 2003 ,1672832 ,4 , 2004-03-07
3860, 2003 ,1214432 ,4 , 2004-01-23
3860, 2003 ,2275808 ,3 , 2005-06-13
3860, 2003 ,215808 ,5 , 2005-07-01
3860, 2003 ,2516128 ,1 , 2005-07-25
3860, 2003 ,1328352 ,3 , 2005-07-19
3860, 2003 ,1532096 ,4 , 2005-08-01
3860, 2003 ,2029952 ,5 , 2004-06-01
3860, 2003 ,2073760 ,4 , 2004-09-18
3860, 2003 ,1459424 ,4 , 2005-09-23
3860, 2003 ,1830624 ,3 , 2004-11-02
3860, 2003 ,2636576 ,4 , 2005-04-15
3860, 2003 ,472736 ,4 , 2004-10-29
3860, 2003 ,1757248 ,4 , 2005-10-17
3860, 2003 ,26592 ,3 , 2004-03-22
3860, 2003 ,2485184 ,4 , 2004-04-02
3860, 2003 ,269856 ,3 , 2003-11-26
3860, 2003 ,1370144 ,4 , 2005-07-20
3860, 2003 ,801408 ,4 , 2005-08-20
3860, 2003 ,2578240 ,3 , 2005-03-03
3860, 2003 ,404384 ,3 , 2005-09-03
3860, 2003 ,2183264 ,4 , 2005-03-20
3860, 2003 ,1373312 ,4 , 2004-01-06
3860, 2003 ,2124800 ,2 , 2005-07-06
3860, 2003 ,1697728 ,3 , 2004-02-23
3860, 2003 ,734624 ,3 , 2004-11-20
3860, 2003 ,1470272 ,4 , 2004-05-09
3860, 2003 ,1216672 ,5 , 2005-02-25
3860, 2003 ,2055488 ,4 , 2005-04-28
3860, 2003 ,202336 ,3 , 2004-08-16
3860, 2003 ,1631072 ,3 , 2005-04-24
3860, 2003 ,542848 ,4 , 2004-01-29
3860, 2003 ,152128 ,3 , 2005-05-30
3860, 2003 ,569376 ,3 , 2004-01-08
3860, 2003 ,2299744 ,4 , 2004-11-11
3860, 2003 ,1454400 ,4 , 2005-05-06
3860, 2003 ,1424768 ,4 , 2004-08-13
3860, 2003 ,223264 ,5 , 2005-08-03
3860, 2003 ,2168800 ,3 , 2004-01-11
3860, 2003 ,2353824 ,4 , 2004-05-16
3860, 2003 ,638016 ,5 , 2005-06-15
3860, 2003 ,2388704 ,2 , 2005-09-13
3860, 2003 ,855168 ,3 , 2005-10-01
3860, 2003 ,1087424 ,3 , 2005-06-02
3860, 2003 ,2256960 ,3 , 2004-09-27
3860, 2003 ,695264 ,1 , 2005-08-22
3860, 2003 ,120256 ,4 , 2005-01-01
3860, 2003 ,1168064 ,3 , 2005-08-20
3860, 2003 ,329440 ,4 , 2004-04-30
3860, 2003 ,2501856 ,2 , 2005-06-21
3860, 2003 ,2435584 ,5 , 2005-01-10
3860, 2003 ,1019552 ,4 , 2005-01-05
3860, 2003 ,1675328 ,3 , 2005-08-24
3860, 2003 ,1488864 ,3 , 2004-11-26
3860, 2003 ,548064 ,3 , 2004-03-20
3860, 2003 ,2001024 ,4 , 2003-12-21
3860, 2003 ,2315008 ,5 , 2005-02-08
3860, 2003 ,1952352 ,1 , 2005-06-20
3870, 1998 ,1160224 ,3 , 2005-06-30
3870, 1998 ,1958144 ,2 , 2003-06-14
3870, 1998 ,2184768 ,3 , 2003-06-08
3870, 1998 ,1648640 ,2 , 2003-06-09
3870, 1998 ,850880 ,4 , 2005-01-06
3870, 1998 ,2212800 ,4 , 2005-01-19
3870, 1998 ,483392 ,4 , 2005-02-11
3870, 1998 ,438240 ,5 , 2003-08-17
3870, 1998 ,1583424 ,3 , 2005-09-23
3870, 1998 ,2398656 ,3 , 2000-03-07
3880, 1966 ,2318560 ,5 , 2004-06-24
3880, 1966 ,1512224 ,4 , 2004-07-31
3890, 2004 ,850464 ,3 , 2004-10-13
3890, 2004 ,1971008 ,4 , 2004-08-28
3890, 2004 ,2565696 ,3 , 2005-02-28
3890, 2004 ,2065472 ,3 , 2004-11-21
3890, 2004 ,2247392 ,2 , 2004-09-07
3890, 2004 ,687648 ,3 , 2004-08-17
3890, 2004 ,1925568 ,1 , 2004-12-27
3890, 2004 ,1807904 ,4 , 2005-11-17
3890, 2004 ,1235008 ,3 , 2004-07-23
3890, 2004 ,209024 ,2 , 2004-11-24
3890, 2004 ,2033184 ,4 , 2004-08-17
3890, 2004 ,1400320 ,3 , 2004-08-06
3890, 2004 ,1808064 ,2 , 2004-08-26
3890, 2004 ,2198560 ,3 , 2004-08-31
3890, 2004 ,1237344 ,4 , 2005-11-28
3890, 2004 ,1641120 ,3 , 2004-09-27
3890, 2004 ,757728 ,1 , 2004-10-28
3890, 2004 ,2615328 ,3 , 2004-12-07
3890, 2004 ,902400 ,3 , 2005-03-21
3900, 2000 ,486272 ,4 , 2004-03-08
3900, 2000 ,780160 ,4 , 2001-12-14
3900, 2000 ,33696 ,3 , 2004-06-22
3900, 2000 ,1197056 ,3 , 2005-10-06
3900, 2000 ,2437152 ,3 , 2005-07-18
3900, 2000 ,2220576 ,3 , 2005-08-29
3900, 2000 ,490240 ,3 , 2004-09-03
3900, 2000 ,195008 ,1 , 2004-10-25
3900, 2000 ,840832 ,2 , 2005-09-11
3900, 2000 ,725728 ,4 , 2005-07-25
3900, 2000 ,625056 ,5 , 2004-11-22
3900, 2000 ,2285984 ,5 , 2005-12-06
3900, 2000 ,1693376 ,4 , 2004-03-15
3900, 2000 ,475520 ,1 , 2005-04-06
3900, 2000 ,900672 ,4 , 2005-04-10
3900, 2000 ,2218784 ,5 , 2005-08-08
3900, 2000 ,1026368 ,4 , 2004-08-27
3900, 2000 ,734944 ,4 , 2005-06-08
3900, 2000 ,441248 ,3 , 2004-10-18
3900, 2000 ,2374464 ,5 , 2004-02-25
3920, 1998 ,2495584 ,5 , 2005-07-30
3920, 1998 ,1579616 ,2 , 2005-07-20
3920, 1998 ,182016 ,3 , 2001-09-08
3920, 1998 ,1692512 ,4 , 2005-08-04
3920, 1998 ,2581344 ,3 , 2004-07-18
3920, 1998 ,2556992 ,4 , 2004-10-25
3920, 1998 ,1410016 ,3 , 2004-06-27
3920, 1998 ,2594016 ,4 , 2004-06-08
3920, 1998 ,1334208 ,2 , 2005-12-22
3920, 1998 ,208480 ,2 , 2005-11-30
3920, 1998 ,2521856 ,1 , 2005-06-21
3920, 1998 ,1481728 ,5 , 2005-10-31
3920, 1998 ,1038880 ,1 , 2004-02-16
3920, 1998 ,1177152 ,4 , 2004-07-25
3920, 1998 ,904640 ,4 , 2005-10-05
3920, 1998 ,2322752 ,2 , 2001-12-03
3920, 1998 ,1252832 ,4 , 2004-05-22
3960, 1960 ,1412384 ,2 , 2005-06-15
3960, 1960 ,2101248 ,3 , 2005-07-26
3960, 1960 ,1565824 ,5 , 2003-08-10
3960, 1960 ,1571232 ,5 , 2005-07-02
3960, 1960 ,1777952 ,3 , 2004-02-20
3960, 1960 ,1256608 ,5 , 2005-08-26
3960, 1960 ,1263008 ,3 , 2004-11-05
3960, 1960 ,900992 ,3 , 2004-09-27
3960, 1960 ,2560448 ,4 , 2003-01-02
3960, 1960 ,631232 ,2 , 2005-02-03
3960, 1960 ,23392 ,5 , 2005-08-05
3960, 1960 ,747872 ,3 , 2005-02-19
3970, 1981 ,2244992 ,5 , 2004-07-09
3970, 1981 ,2260832 ,3 , 2004-06-22
3970, 1981 ,1424768 ,5 , 2004-08-16
3990, 1991 ,271840 ,4 , 2005-02-08
3990, 1991 ,2171936 ,3 , 2004-06-25
3990, 1991 ,1527008 ,5 , 2005-08-18
4010, 1963 ,230112 ,1 , 2004-08-26
4010, 1963 ,561984 ,4 , 2004-11-29
4010, 1963 ,2332416 ,3 , 2005-11-16
4040, 1993 ,1931648 ,5 , 2004-04-06
4040, 1993 ,2362880 ,3 , 2005-06-10
4040, 1993 ,1784928 ,5 , 2004-04-14
4040, 1993 ,1660384 ,5 , 2004-09-20
4050, 1997 ,116160 ,3 , 2005-10-24
4050, 1997 ,2054272 ,3 , 2005-04-01
4060, 1990 ,2539104 ,3 , 2005-08-08
4060, 1990 ,1550336 ,3 , 2005-07-02
4060, 1990 ,1055424 ,2 , 2004-06-10
4060, 1990 ,305344 ,3 , 2003-03-03
4060, 1990 ,295520 ,3 , 2004-06-30
4060, 1990 ,1063968 ,4 , 2005-06-08
4060, 1990 ,1382816 ,3 , 2004-08-16
4080, 2003 ,1247744 ,3 , 2004-04-01
4080, 2003 ,2512224 ,3 , 2004-05-25
4080, 2003 ,1748128 ,4 , 2005-08-16
4080, 2003 ,1767456 ,5 , 2003-10-28
4080, 2003 ,2091744 ,2 , 2005-09-13
4080, 2003 ,1655840 ,2 , 2005-07-18
4080, 2003 ,818816 ,3 , 2005-10-31
4080, 2003 ,1099072 ,3 , 2004-06-19
4080, 2003 ,441856 ,3 , 2004-10-13
4080, 2003 ,2136480 ,4 , 2005-01-13
4080, 2003 ,2462144 ,5 , 2003-10-02
4080, 2003 ,1424448 ,4 , 2003-10-23
4080, 2003 ,2169856 ,3 , 2005-11-09
4080, 2003 ,2379360 ,4 , 2004-03-29
4080, 2003 ,363680 ,4 , 2005-01-04
4080, 2003 ,315168 ,5 , 2005-12-05
4080, 2003 ,922368 ,5 , 2003-10-08
4080, 2003 ,2044864 ,4 , 2005-10-12
4080, 2003 ,1152704 ,1 , 2005-03-17
4080, 2003 ,122752 ,4 , 2004-04-04
4080, 2003 ,1737088 ,3 , 2005-03-10
4080, 2003 ,124352 ,4 , 2003-12-16
4080, 2003 ,392544 ,3 , 2004-03-04
4080, 2003 ,1288864 ,3 , 2005-06-17
4080, 2003 ,115392 ,3 , 2004-07-09
4080, 2003 ,1950336 ,4 , 2004-09-10
4080, 2003 ,1531520 ,3 , 2004-02-11
4080, 2003 ,729728 ,4 , 2005-05-08
4080, 2003 ,1768448 ,3 , 2004-11-08
4080, 2003 ,192 ,4 , 2003-10-19
4080, 2003 ,1352256 ,4 , 2003-10-03
4080, 2003 ,995424 ,4 , 2003-11-10
4080, 2003 ,345312 ,3 , 2003-10-08
4080, 2003 ,827200 ,4 , 2005-05-19
4080, 2003 ,2094720 ,3 , 2003-11-21
4080, 2003 ,947104 ,3 , 2005-01-03
4080, 2003 ,1551040 ,1 , 2003-11-09
4080, 2003 ,2239360 ,4 , 2004-03-13
4080, 2003 ,920896 ,4 , 2003-12-16
4080, 2003 ,2553792 ,3 , 2005-06-02
4080, 2003 ,816128 ,3 , 2004-01-18
4080, 2003 ,1583424 ,4 , 2005-10-24
4080, 2003 ,2057056 ,4 , 2005-03-28
4100, 2000 ,1307872 ,4 , 2003-09-23
4100, 2000 ,662624 ,4 , 2004-02-10
4100, 2000 ,1024768 ,4 , 2004-10-19
4100, 2000 ,1763328 ,5 , 2005-02-27
4100, 2000 ,2550208 ,3 , 2004-12-03
4100, 2000 ,367904 ,4 , 2005-06-29
4100, 2000 ,396960 ,5 , 2005-01-19
4100, 2000 ,539264 ,4 , 2004-04-22
4100, 2000 ,348032 ,5 , 2001-12-14
4100, 2000 ,719968 ,5 , 2005-07-12
4100, 2000 ,835776 ,3 , 2005-04-19
4110, 1945 ,519744 ,3 , 2005-01-05
4120, 1991 ,2304992 ,3 , 2003-01-04
4150, 2000 ,1258560 ,3 , 2004-03-22
4150, 2000 ,2353376 ,4 , 2004-04-27
4150, 2000 ,1463040 ,5 , 2004-04-23
4210, 2002 ,395744 ,2 , 2004-11-13
4210, 2002 ,2439296 ,3 , 2004-10-19
4210, 2002 ,1564576 ,3 , 2005-09-16
4210, 2002 ,2023168 ,3 , 2005-04-29
4210, 2002 ,478176 ,3 , 2004-06-01
4210, 2002 ,988864 ,2 , 2003-08-21
4210, 2002 ,805440 ,3 , 2004-06-22
4210, 2002 ,1619168 ,3 , 2004-04-27
4210, 2002 ,2072928 ,2 , 2003-10-21
4210, 2002 ,981632 ,3 , 2005-08-11
4210, 2002 ,904768 ,4 , 2003-10-09
4210, 2002 ,1137728 ,2 , 2003-12-29
4210, 2002 ,654144 ,3 , 2005-04-01
4210, 2002 ,2644448 ,3 , 2004-12-26
4210, 2002 ,2378112 ,3 , 2005-06-17
4210, 2002 ,1813856 ,3 , 2003-07-03
4210, 2002 ,1672832 ,3 , 2004-03-25
4210, 2002 ,2039168 ,3 , 2004-08-27
4220, 1998 ,1693120 ,3 , 2004-01-28
4250, 2004 ,305344 ,2 , 2004-10-23
4260, 2001 ,1242432 ,2 , 2005-08-25
4260, 2001 ,1916224 ,1 , 2003-03-31
4260, 2001 ,755584 ,4 , 2003-12-02
4260, 2001 ,855808 ,4 , 2005-04-27
4260, 2001 ,87328 ,2 , 2005-08-26
4260, 2001 ,822400 ,4 , 2002-05-23
4260, 2001 ,1927904 ,4 , 2002-07-18
4260, 2001 ,2250528 ,3 , 2003-10-29
4260, 2001 ,1773760 ,3 , 2005-06-05
4260, 2001 ,2230528 ,3 , 2002-03-06
4260, 2001 ,1040992 ,2 , 2005-06-06
4260, 2001 ,1875008 ,3 , 2003-12-03
4260, 2001 ,247744 ,2 , 2002-05-12
4260, 2001 ,2395648 ,3 , 2003-06-19
4260, 2001 ,2648448 ,3 , 2004-07-06
4260, 2001 ,995424 ,1 , 2005-03-24
4270, 1990 ,1176800 ,2 , 2003-08-19
4270, 1990 ,271840 ,2 , 2005-02-08
4290, 2003 ,1521280 ,3 , 2005-02-18
4290, 2003 ,409024 ,4 , 2005-06-25
4290, 2003 ,106592 ,3 , 2005-07-22
4310, 1998 ,1792064 ,4 , 2005-02-13
4320, 1966 ,818752 ,3 , 2004-07-16
4320, 1966 ,1922272 ,2 , 2005-06-15
4330, 1995 ,984992 ,4 , 2004-08-24
4330, 1995 ,2220672 ,4 , 2003-08-28
4330, 1995 ,184544 ,5 , 2004-03-18
4330, 1995 ,2309792 ,5 , 2004-06-26
4330, 1995 ,1131392 ,4 , 2004-11-23
4330, 1995 ,776160 ,5 , 2005-10-23
4330, 1995 ,1884000 ,3 , 2004-10-11
4330, 1995 ,1985760 ,4 , 2005-06-15
4330, 1995 ,1494208 ,5 , 2004-01-18
4330, 1995 ,1924992 ,3 , 2004-10-21
4330, 1995 ,485152 ,3 , 2005-04-05
4330, 1995 ,524672 ,4 , 2003-07-03
4330, 1995 ,2100960 ,2 , 2000-09-23
4330, 1995 ,2032832 ,3 , 2004-11-16
4330, 1995 ,1594560 ,4 , 2004-05-30
4330, 1995 ,759648 ,3 , 2005-06-15
4330, 1995 ,1822912 ,3 , 2005-01-31
4330, 1995 ,335776 ,3 , 2005-06-06
4330, 1995 ,622176 ,4 , 2005-09-19
4330, 1995 ,2394912 ,5 , 2004-10-09
4330, 1995 ,751808 ,3 , 2005-10-01
4330, 1995 ,799776 ,4 , 2005-05-28
4330, 1995 ,1763328 ,3 , 2001-07-04
4330, 1995 ,2550208 ,4 , 2005-06-27
4330, 1995 ,624448 ,5 , 2002-11-03
4330, 1995 ,636608 ,3 , 2005-03-07
4330, 1995 ,1934336 ,4 , 2005-08-29
4330, 1995 ,1474016 ,5 , 2005-06-14
4330, 1995 ,1656352 ,4 , 2005-09-11
4330, 1995 ,2253792 ,3 , 2005-12-02
4330, 1995 ,5696 ,4 , 2005-01-07
4330, 1995 ,2024800 ,3 , 2005-03-13
4330, 1995 ,1876896 ,4 , 2005-09-15
4330, 1995 ,611616 ,3 , 2004-10-12
4330, 1995 ,1286400 ,3 , 2005-03-01
4330, 1995 ,1558912 ,2 , 2005-05-15
4330, 1995 ,1194048 ,4 , 2005-09-19
4330, 1995 ,758752 ,3 , 2005-02-01
4330, 1995 ,247744 ,3 , 2002-08-31
4330, 1995 ,419616 ,3 , 2003-12-10
4330, 1995 ,1672832 ,4 , 2004-03-15
4330, 1995 ,864192 ,4 , 2004-06-02
4330, 1995 ,1327840 ,3 , 2004-09-22
4330, 1995 ,349888 ,4 , 2004-04-19
4330, 1995 ,2266816 ,1 , 2005-05-14
4330, 1995 ,26592 ,2 , 2005-02-14
4330, 1995 ,1843168 ,3 , 2004-11-17
4330, 1995 ,1431808 ,4 , 2004-06-25
4330, 1995 ,1795232 ,4 , 2005-03-25
4330, 1995 ,1675040 ,4 , 2004-12-21
4330, 1995 ,205536 ,5 , 2004-01-06
4330, 1995 ,2021728 ,2 , 2004-12-24
4330, 1995 ,527808 ,3 , 2004-01-19
4330, 1995 ,816320 ,1 , 2005-06-09
4330, 1995 ,496576 ,5 , 2005-04-10
4330, 1995 ,165856 ,3 , 2004-01-14
4330, 1995 ,2524736 ,5 , 2004-10-14
4330, 1995 ,1064352 ,4 , 2004-03-16
4330, 1995 ,1019552 ,3 , 2005-01-11
4330, 1995 ,204160 ,3 , 2005-07-02
4330, 1995 ,1610656 ,3 , 2005-06-06
4330, 1995 ,1485184 ,3 , 2004-11-04
4360, 1996 ,285728 ,4 , 2005-06-18
4360, 1996 ,2260832 ,3 , 2004-11-04
4360, 1996 ,1001376 ,3 , 2003-05-09
4360, 1996 ,1497344 ,3 , 2004-01-25
4360, 1996 ,2308928 ,5 , 2005-06-27
4360, 1996 ,1138496 ,4 , 2005-03-08
4370, 2000 ,2199712 ,3 , 2004-11-05
4370, 2000 ,1577696 ,5 , 2003-03-05
4370, 2000 ,2409280 ,4 , 2004-03-03
4370, 2000 ,626464 ,4 , 2005-02-21
4380, 1993 ,1372672 ,3 , 2004-06-16
4380, 1993 ,1473472 ,5 , 2004-11-23
4380, 1993 ,868960 ,4 , 2005-11-02
4380, 1993 ,924960 ,5 , 2002-05-22
4380, 1993 ,2474624 ,4 , 2004-03-05
4380, 1993 ,936928 ,2 , 2005-06-20
4380, 1993 ,1055424 ,4 , 2004-06-28
4380, 1993 ,2588704 ,1 , 2004-06-02
4380, 1993 ,2046464 ,2 , 2004-06-25
4380, 1993 ,1488032 ,3 , 2004-07-28
4380, 1993 ,823520 ,3 , 2004-02-16
4380, 1993 ,691808 ,3 , 2005-02-08
4380, 1993 ,1710624 ,3 , 2004-05-19
4390, 2000 ,854848 ,2 , 2005-11-28
4390, 2000 ,2040896 ,3 , 2005-04-29
4390, 2000 ,1279360 ,2 , 2004-09-01
4420, 2004 ,859072 ,4 , 2004-09-02
4420, 2004 ,722976 ,3 , 2004-10-19
4420, 2004 ,1934912 ,3 , 2004-08-25
4420, 2004 ,1698112 ,4 , 2004-10-20
4420, 2004 ,194528 ,2 , 2004-08-31
4420, 2004 ,2355968 ,3 , 2005-04-04
4420, 2004 ,1371488 ,3 , 2004-10-11
4420, 2004 ,765056 ,3 , 2005-07-05
4420, 2004 ,612576 ,3 , 2005-07-05
4420, 2004 ,18176 ,3 , 2005-09-02
4420, 2004 ,2503040 ,4 , 2005-08-09
4440, 1994 ,214848 ,4 , 2005-11-25
4450, 1987 ,862592 ,4 , 2005-11-04
4450, 1987 ,1917376 ,4 , 2004-12-21
4450, 1987 ,1224064 ,5 , 2005-07-13
4460, 2000 ,2557152 ,3 , 2005-02-08
4490, 2004 ,2381472 ,5 , 2004-09-21
4490, 2004 ,1822496 ,1 , 2005-04-07
4490, 2004 ,2119168 ,3 , 2005-01-27
4490, 2004 ,2274272 ,3 , 2005-02-08
4520, 1995 ,2230464 ,3 , 2005-03-14
4520, 1995 ,1820960 ,3 , 2005-08-19
4520, 1995 ,584032 ,4 , 2004-02-15
4520, 1995 ,771136 ,4 , 2004-09-14
4520, 1995 ,1798240 ,5 , 2004-05-28
4520, 1995 ,1921696 ,3 , 2005-10-28
4520, 1995 ,1272320 ,5 , 2005-09-07
4520, 1995 ,1769920 ,4 , 2004-12-31
4520, 1995 ,1685536 ,4 , 2001-11-02
4520, 1995 ,537888 ,1 , 2005-08-15
4520, 1995 ,2096352 ,3 , 2005-03-03
4520, 1995 ,1660800 ,5 , 2004-05-26
4520, 1995 ,2519744 ,5 , 2005-08-17
4520, 1995 ,1982976 ,4 , 2004-03-15
4520, 1995 ,282240 ,5 , 2005-11-02
4520, 1995 ,1531520 ,4 , 2003-11-17
4520, 1995 ,2526208 ,5 , 2004-09-20
4520, 1995 ,349888 ,5 , 2004-05-29
4520, 1995 ,1688096 ,4 , 2004-07-27
4520, 1995 ,995136 ,5 , 2004-09-21
4520, 1995 ,2976 ,3 , 2004-08-24
4520, 1995 ,1574688 ,4 , 2005-08-22
4520, 1995 ,2108672 ,2 , 2000-01-06
4520, 1995 ,2301856 ,3 , 2003-09-10
4550, 2000 ,1577696 ,4 , 2005-10-05
4570, 1997 ,2180256 ,4 , 2005-03-08
4570, 1997 ,1134816 ,3 , 2002-05-23
4570, 1997 ,1673472 ,2 , 2004-03-02
4570, 1997 ,33696 ,3 , 2004-06-29
4570, 1997 ,647104 ,3 , 2005-08-11
4570, 1997 ,541408 ,3 , 2005-01-05
4570, 1997 ,2015904 ,2 , 2005-03-27
4570, 1997 ,847232 ,4 , 2004-04-13
4570, 1997 ,2324320 ,2 , 2005-02-25
4570, 1997 ,457952 ,3 , 2005-08-31
4570, 1997 ,2260832 ,3 , 2004-06-25
4570, 1997 ,2566208 ,1 , 2000-03-18
4570, 1997 ,2493728 ,3 , 2004-01-26
4570, 1997 ,1876896 ,4 , 2005-10-04
4570, 1997 ,2040896 ,3 , 2004-08-22
4570, 1997 ,1498208 ,4 , 2004-05-06
4570, 1997 ,1938784 ,4 , 2004-08-28
4570, 1997 ,2516288 ,5 , 2004-10-20
4570, 1997 ,811104 ,4 , 2005-03-27
4570, 1997 ,2182816 ,3 , 2004-11-18
4570, 1997 ,2565568 ,2 , 2005-11-29
4570, 1997 ,1660384 ,3 , 2003-10-10
4570, 1997 ,1179744 ,2 , 2003-05-04
4570, 1997 ,2588416 ,3 , 2004-10-20
4570, 1997 ,1872736 ,4 , 2004-07-24
4570, 1997 ,1553760 ,5 , 2004-10-25
4570, 1997 ,2494816 ,4 , 2001-02-21
4570, 1997 ,736000 ,2 , 2005-04-29
4570, 1997 ,1583424 ,4 , 2005-07-26
4590, 2004 ,2295232 ,4 , 2005-02-09
4590, 2004 ,890144 ,4 , 2005-03-31
4590, 2004 ,1825376 ,2 , 2005-01-27
4590, 2004 ,1896064 ,3 , 2005-02-11
4590, 2004 ,1216096 ,3 , 2005-07-29
4590, 2004 ,893568 ,4 , 2005-06-07
4590, 2004 ,58816 ,3 , 2005-07-19
4590, 2004 ,1372512 ,3 , 2005-01-27
4590, 2004 ,1868736 ,3 , 2005-06-12
4590, 2004 ,294528 ,4 , 2005-09-30
4590, 2004 ,1409728 ,3 , 2005-06-18
4590, 2004 ,2637248 ,4 , 2005-04-07
4590, 2004 ,1834208 ,5 , 2005-03-25
4590, 2004 ,2084672 ,4 , 2005-08-25
4590, 2004 ,141152 ,5 , 2005-07-20
4590, 2004 ,2511584 ,4 , 2005-08-02
4590, 2004 ,647104 ,1 , 2005-06-11
4590, 2004 ,2061024 ,4 , 2005-10-13
4590, 2004 ,2515744 ,4 , 2005-08-20
4590, 2004 ,220512 ,4 , 2005-01-31
4590, 2004 ,584096 ,4 , 2005-02-08
4590, 2004 ,2558240 ,5 , 2005-06-08
4590, 2004 ,859360 ,4 , 2005-10-07
4590, 2004 ,1531008 ,3 , 2005-01-26
4590, 2004 ,650048 ,3 , 2005-01-24
4590, 2004 ,912544 ,4 , 2005-04-05
4590, 2004 ,2038368 ,3 , 2005-02-10
4590, 2004 ,1254272 ,4 , 2005-08-24
4590, 2004 ,2081824 ,4 , 2005-11-29
4590, 2004 ,1550752 ,4 , 2005-04-19
4590, 2004 ,1677216 ,3 , 2005-07-06
4590, 2004 ,116160 ,3 , 2005-09-05
4590, 2004 ,1971616 ,2 , 2005-10-18
4590, 2004 ,860736 ,4 , 2005-07-24
4590, 2004 ,1199392 ,3 , 2005-03-22
4590, 2004 ,444224 ,4 , 2005-04-21
4590, 2004 ,1127008 ,5 , 2005-02-25
4590, 2004 ,505184 ,5 , 2005-01-26
4590, 2004 ,243072 ,5 , 2005-03-16
4590, 2004 ,623904 ,5 , 2005-02-25
4590, 2004 ,2184768 ,4 , 2005-01-20
4590, 2004 ,2325344 ,4 , 2005-04-06
4590, 2004 ,1371488 ,3 , 2005-03-14
4590, 2004 ,327136 ,3 , 2005-06-29
4590, 2004 ,278368 ,3 , 2005-05-12
4590, 2004 ,1665792 ,5 , 2005-11-08
4590, 2004 ,1457728 ,3 , 2005-02-14
4590, 2004 ,939264 ,5 , 2005-05-18
4590, 2004 ,1629696 ,3 , 2005-11-01
